RECTYPE,YEAR,CASEID,REGION,STATEFIP,MSASIZE,FAMINCOME,HH_SIZE,POVERTY130,POVERTY185,HH_CHILD,AGEYCHILD,HH_NUMADULTS,PERNUM,LINENO,WT06,AGE,SEX,RACE,MARST,GENHEALTH,BMI,EDUC,EDUCYRS,VETSTAT,MULTJOBS,OCC2,FULLPART,UHRSWORKT,SPEMPNOT,PED,WBLADDER,ACT_FOOD,ACT_PCARE,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_TRAVEL,ACT_WORK
1,2013,2.01311E+13,4,41,0,11,3,,,1,9,2,1,1,2705971.986,36,1,100,1,2,,21,112,2,0,190,1,40,0,,5,60,650,0,615,0,0,0
1,2013,2.01311E+13,4,53,6,6,1,,,0,999,1,1,1,2202041.672,59,1,100,5,3,,30,214,2,0,200,1,9995,99,,5,40,585,0,270,0,45,485
1,2013,2.01311E+13,1,36,7,15,3,,,1,1,2,1,1,3256324.014,29,2,100,1,1,,40,318,2,0,150,1,50,1,,5,150,790,0,0,0,60,0
1,2013,2.01311E+13,3,37,0,14,4,,,1,13,2,1,1,9805831.313,37,2,100,1,2,,30,214,2,0,110,1,40,1,,9,110,540,0,120,0,45,550
1,2013,2.01311E+13,2,18,2,14,2,,,1,1,1,1,1,2637836.389,80,2,100,6,1,,42,320,2,99,9999,99,9999,0,,10,240,480,0,340,60,80,0
1,2013,2.01311E+13,2,38,0,2,1,,,0,999,1,1,1,3475283.617,59,2,120,5,5,,21,112,2,99,9999,99,9999,99,,7,10,645,0,785,0,0,0
1,2013,2.01311E+13,2,27,6,15,3,,,1,2,2,1,1,7278963.87,32,1,100,1,3,,30,215,2,0,180,1,40,1,,7,35,500,0,120,0,40,605
1,2013,2.01311E+13,2,39,5,6,1,,,0,999,1,1,1,5243539.545,64,1,100,6,4,,40,216,2,99,9999,99,9999,99,,4,115,455,0,415,0,75,0
1,2013,2.01311E+13,1,9,4,15,4,,,1,4,2,1,1,9390510.015,43,1,100,1,1,,30,214,2,0,126,1,40,1,,7,55,345,0,205,0,60,495
1,2013,2.01311E+13,1,9,4,11,3,,,1,11,2,1,1,2407545.141,28,2,110,6,99,,41,317,2,0,150,1,35,99,,999,42,543,0,235,0,145,0
1,2013,2.01311E+13,3,1,5,9,1,,,0,999,1,1,1,1518341.501,27,2,110,6,2,,31,214,2,0,150,1,35,99,,5,90,820,0,455,0,40,0
1,2013,2.01311E+13,2,17,7,16,3,,,1,17,2,1,1,7955169.628,17,2,100,6,2,,15,110,99,99,9999,99,9999,99,,8,135,765,135,179,0,61,0
1,2013,2.01311E+13,2,27,6,14,1,,,0,999,1,1,1,1142483.405,66,1,100,6,3,,40,318,2,99,9999,99,9999,99,,9,120,450,0,165,105,122,0
1,2013,2.01311E+13,1,34,7,15,3,,,1,4,2,1,1,2890627.227,39,2,100,1,1,,40,216,2,0,127,1,37,1,,9,105,690,0,146,0,19,0
1,2013,2.01311E+13,1,42,5,9,1,,,0,999,1,1,1,7726300.883,70,1,100,4,4,,21,112,2,99,9999,99,9999,99,,5,20,690,0,520,0,45,0
1,2013,2.01311E+13,3,48,6,1,1,,,0,999,1,1,1,7390254.996,72,2,120,4,3,,30,112,2,99,9999,99,9999,99,,5,0,330,0,1050,0,0,0
1,2013,2.01311E+13,4,6,0,10,2,,,0,999,2,1,1,19682535.19,72,1,100,1,2,,16,111,2,99,9999,99,9999,0,,8,35,525,0,775,0,30,0
1,2013,2.01311E+13,2,29,6,14,1,,,0,999,1,1,1,2599253.92,67,2,110,4,3,,40,317,2,99,9999,99,9999,99,,8,70,585,0,645,0,0,0
1,2013,2.01311E+13,2,26,6,11,2,,,0,999,2,1,1,3413472.783,64,2,110,4,3,,40,318,2,0,140,2,20,99,,5,30,540,0,0,0,60,0
1,2013,2.01311E+13,3,48,2,7,3,,,0,999,3,1,1,42555486.76,23,1,100,6,2,,30,214,2,0,150,1,40,99,,6,50,505,0,375,0,40,455
1,2013,2.01311E+13,4,4,6,12,1,,,0,999,1,1,1,2172905.697,75,1,100,3,3,,40,216,1,99,9999,99,9999,99,,8,115,510,0,560,0,30,0
1,2013,2.01311E+13,4,53,6,13,2,,,0,999,2,1,1,8843716.305,85,2,100,6,2,,40,318,2,99,9999,99,9999,99,,7,120,645,0,480,0,0,0
1,2013,2.01311E+13,3,5,4,8,5,,,1,1,2,1,1,8453694.467,25,2,100,6,1,,32,214,2,99,9999,99,9999,99,,5,60,495,0,0,0,110,0
1,2013,2.01311E+13,4,8,3,15,3,,,1,1,2,1,1,2444456.812,35,2,100,1,2,,40,318,2,0,127,2,22,1,,8,70,555,0,30,0,80,705
1,2013,2.01311E+13,3,12,4,15,4,,,1,17,3,1,1,11438221.47,18,2,100,6,1,,17,112,2,0,132,2,6,99,,8,40,665,0,160,0,60,0
1,2013,2.01311E+13,4,6,2,13,4,,,1,1,3,1,1,2683207.58,69,2,100,3,2,,30,214,2,99,9999,99,9999,99,,8,15,645,0,640,0,40,0
1,2013,2.01311E+13,4,49,3,1,1,,,0,999,1,1,1,6258622.549,58,1,201,4,4,,30,214,2,99,9999,99,9999,99,,1,50,675,0,440,0,160,0
1,2013,2.01311E+13,3,24,6,13,1,,,0,999,1,1,1,2247597.857,56,1,100,4,3,,32,214,2,0,180,1,40,99,,5,105,450,0,175,0,60,385
1,2013,2.01311E+13,1,9,4,13,1,,,0,999,1,1,1,1616096.931,38,1,110,2,1,,42,320,2,0,127,1,45,99,,7,0,480,0,150,0,440,180
1,2013,2.01311E+13,3,22,3,3,4,,,1,2,2,1,1,1867192.794,34,2,100,1,2,,40,216,2,99,9999,99,9999,1,,7,75,540,105,530,30,30,0
1,2013,2.01311E+13,1,9,5,10,1,,,0,999,1,1,1,1277463.969,60,1,110,6,2,,40,216,2,99,9999,99,9999,99,,5,90,80,0,704,248,207,0
1,2013,2.01311E+13,4,6,6,15,5,,,1,3,2,1,1,3892446.545,40,1,110,1,1,,30,214,2,99,9999,99,9999,1,,8,75,400,120,458,0,0,0
1,2013,2.01311E+13,3,28,0,9,3,,,1,13,2,1,1,3106638.328,37,2,100,1,99,,21,112,2,0,150,1,40,1,,999,95,685,375,170,0,60,0
1,2013,2.01311E+13,3,51,0,15,2,,,0,999,2,1,1,5108213.657,52,1,100,1,2,,41,318,2,0,125,1,35,1,,9,360,540,0,180,0,180,0
1,2013,2.01311E+13,4,6,5,16,1,,,0,999,1,1,1,5231344.841,64,1,100,4,99,,41,319,2,0,110,1,60,99,,999,90,420,0,45,0,115,670
1,2013,2.01311E+13,2,17,3,9,3,,,1,1,2,1,1,3303576.348,26,2,100,6,2,,32,214,2,0,132,2,25,1,,5,25,400,0,230,0,35,420
1,2013,2.01311E+13,3,45,4,7,1,,,0,999,1,1,1,5363420.002,59,2,100,3,3,,31,214,2,0,140,1,40,99,,6,105,635,0,503,0,22,0
1,2013,2.01311E+13,2,29,6,13,2,,,1,9,1,1,1,1352552.45,26,2,100,6,4,,40,318,2,1,127,1,56,99,,5,0,650,0,355,0,300,0
1,2013,2.01311E+13,1,42,0,14,3,,,1,13,2,1,1,14957811.13,47,1,100,1,4,,21,112,1,0,190,1,43,1,,7,75,540,0,150,0,150,450
1,2013,2.01311E+13,4,53,6,16,6,,,1,5,2,1,1,7797110.936,35,2,100,1,99,,30,214,2,99,9999,99,9999,1,,999,60,445,0,85,20,175,0
1,2013,2.01311E+13,4,8,5,15,5,,,1,12,2,1,1,26871359.8,15,2,100,6,4,,13,107,99,99,9999,99,9999,99,,5,30,150,0,0,0,30,0
1,2013,2.01311E+13,2,29,6,10,2,,,0,999,2,1,1,9411814.567,56,1,100,1,2,,21,112,2,0,190,1,40,0,,8,60,345,0,580,420,15,0
1,2013,2.01311E+13,4,4,6,16,3,,,1,3,2,1,1,3628754.843,44,2,100,1,2,,42,320,2,0,124,1,50,1,,8,85,795,0,125,0,50,100
1,2013,2.01311E+13,4,49,4,15,4,,,1,4,2,1,1,2139199.926,44,1,100,1,3,,40,216,2,0,180,1,50,1,,7,60,660,0,195,0,0,0
1,2013,2.01311E+13,3,24,0,5,5,,,1,13,2,1,1,7432190.86,34,2,100,1,3,,16,111,2,99,9999,99,9999,1,,10,15,690,0,645,0,0,0
1,2013,2.01311E+13,4,8,2,14,6,,,1,2,3,1,1,4279047.684,52,2,100,1,3,,32,214,2,0,150,2,24,1,,8,60,655,100,225,0,34,0
1,2013,2.01311E+13,3,12,5,15,2,,,0,999,2,1,1,21805816.28,54,2,100,1,3,,40,216,2,0,132,1,40,1,,9,5,609,0,110,50,56,540
1,2013,2.01311E+13,3,48,7,1,1,,,0,999,1,1,1,3960105.375,22,2,120,6,1,,40,216,2,0,125,1,50,99,,7,77,708,0,23,155,62,60
1,2013,2.01311E+13,1,36,4,14,1,,,0,999,1,1,1,4704509.174,36,2,110,6,1,,41,318,2,0,121,1,40,99,,8,85,505,30,0,60,90,545
1,2013,2.01311E+13,3,21,0,11,2,,,0,999,2,1,1,7349546.806,57,2,100,1,2,,41,319,2,99,9999,99,9999,0,,9,55,678,0,482,0,43,0
1,2013,2.01311E+13,3,48,7,11,5,,,1,4,2,1,1,19507134.08,38,1,100,1,2,,21,112,2,0,170,1,48,0,,7,150,590,0,180,0,50,0
1,2013,2.01311E+13,4,6,5,6,1,,,0,999,1,1,1,3648438.242,27,2,100,6,1,,30,213,2,99,9999,99,9999,99,,4,15,385,0,435,0,30,180
1,2013,2.01311E+13,4,8,4,15,4,,,1,8,2,1,1,2788098.845,56,1,100,1,2,,40,216,2,0,150,1,40,1,,9,60,648,0,325,0,180,0
1,2013,2.01311E+13,4,35,2,11,1,,,0,999,1,1,1,1643443.562,67,1,100,4,2,,40,317,2,0,126,1,40,99,,8,80,460,0,450,60,210,0
1,2013,2.01311E+13,2,26,6,9,3,,,1,9,1,1,1,4187023.701,48,1,100,3,2,,40,317,2,0,140,1,50,99,,8,31,550,0,60,0,60,534
1,2013,2.01311E+13,1,25,6,13,3,,,1,16,2,1,1,14611549.32,16,1,100,6,2,,16,111,99,99,9999,99,9999,99,,8,93,705,0,80,0,30,0
1,2013,2.01311E+13,3,47,5,14,5,,,1,0,2,1,1,4114206.047,33,2,100,1,1,,41,319,2,99,9999,99,9999,1,,8,45,535,0,0,0,580,0
1,2013,2.01311E+13,2,26,6,2,2,,,0,999,2,1,1,11924003,52,1,100,1,99,,15,110,2,99,9999,99,9999,1,,999,30,540,0,535,0,165,0
1,2013,2.01311E+13,1,36,7,14,2,,,0,999,2,1,1,9764176.774,78,1,110,1,4,,20,110,2,99,9999,99,9999,0,,8,30,720,0,690,0,0,0
1,2013,2.01311E+13,2,55,2,12,1,,,0,999,1,1,1,5895946.259,72,1,100,4,3,,31,214,2,0,200,2,21,99,,7,20,570,0,230,195,50,345
1,2013,2.01311E+13,4,6,5,7,2,,,1,16,1,1,1,11975490.66,16,1,100,6,99,,15,110,99,99,9999,99,9999,99,,999,40,760,0,60,260,60,0
1,2013,2.01311E+13,4,6,4,7,6,,,1,0,2,1,1,13764022,27,2,110,1,2,,40,216,2,99,9999,99,9999,0,,7,50,690,0,427,0,40,0
1,2013,2.01311E+13,4,6,6,15,5,,,1,8,3,1,1,6289084.313,38,1,100,1,3,,20,112,2,0,180,1,40,1,,8,60,420,0,180,0,570,0
1,2013,2.01311E+13,3,21,3,15,2,,,0,999,2,1,1,13139755.04,49,2,100,1,99,,43,321,2,0,127,1,35,1,,999,62,447,0,445,60,130,0
1,2013,2.01311E+13,3,40,5,11,3,,,1,12,2,1,1,2785209.306,54,2,100,3,2,,30,214,2,0,190,1,38,99,,7,20,770,0,435,0,30,0
1,2013,2.01311E+13,1,42,7,11,2,,,0,999,2,1,1,11831806.11,80,2,100,1,3,,30,214,2,99,9999,99,9999,0,,7,100,617,0,118,50,35,0
1,2013,2.01311E+13,1,36,4,13,2,,,0,999,2,1,1,41927822.94,29,1,100,6,2,,42,320,2,0,127,1,70,1,,7,85,315,0,365,0,80,575
1,2013,2.01311E+13,4,6,7,15,1,,,0,999,1,1,1,3284055.838,58,2,100,4,3,,40,318,2,0,111,1,40,99,,7,120,535,0,465,0,110,0
1,2013,2.01311E+13,4,6,3,12,2,,,0,999,2,1,1,9426325.952,80,2,100,1,99,,41,318,2,99,9999,99,9999,0,,999,60,660,30,480,0,0,0
1,2013,2.01311E+13,3,13,2,14,2,,,0,999,2,1,1,2740649.931,75,2,110,1,2,,30,214,1,99,9999,99,9999,0,,8,40,680,130,270,0,30,155
1,2013,2.01311E+13,1,25,6,4,2,,,0,999,2,1,1,5545115.849,79,1,100,1,3,,40,317,1,99,9999,99,9999,0,,9,165,750,0,431,0,27,0
1,2013,2.01311E+13,4,6,6,11,1,,,0,999,1,1,1,3827080.766,85,2,100,3,3,,21,112,2,99,9999,99,9999,99,,6,60,918,0,305,0,0,0
1,2013,2.01311E+13,2,17,6,12,5,,,1,7,2,1,1,8177437.802,41,2,100,1,2,,40,318,2,0,125,2,33,1,,8,80,660,0,140,0,80,365
1,2013,2.01311E+13,3,47,0,10,3,,,0,999,3,1,1,12360308.83,43,1,100,1,2,,20,109,2,0,190,1,40,0,,6,55,480,135,420,0,25,315
1,2013,2.01311E+13,1,34,2,6,2,,,0,999,2,1,1,30495706.53,53,2,100,1,5,,16,111,2,99,9999,99,9999,0,,4,60,555,0,430,0,45,0
1,2013,2.01311E+13,4,6,7,11,2,,,0,999,2,1,1,10310461.54,75,2,100,1,1,,21,112,2,0,150,2,12,0,,10,50,490,0,240,20,100,0
1,2013,2.01311E+13,3,37,0,15,4,,,1,11,2,1,1,7796506.658,51,1,100,1,3,,40,216,1,0,180,1,40,0,,8,130,435,0,450,0,40,0
1,2013,2.01311E+13,1,25,4,13,5,,,1,4,3,1,1,5121954.88,18,1,100,6,3,,21,112,2,99,9999,99,9999,99,,7,120,675,0,450,120,75,0
1,2013,2.01311E+13,2,20,2,8,4,,,1,3,2,1,1,6761634.895,33,1,201,1,2,,30,216,2,0,190,1,40,1,,6,30,480,0,225,0,50,420
1,2013,2.01311E+13,3,48,5,5,1,,,0,999,1,1,1,6732373.493,59,2,100,4,2,,40,318,2,99,9999,99,9999,99,,8,90,440,0,600,0,10,0
1,2013,2.01311E+13,4,6,7,14,4,,,1,1,2,1,1,3921610.507,33,2,131,1,2,,41,319,2,0,120,1,40,1,,7,70,620,0,60,0,0,0
1,2013,2.01311E+13,1,42,5,12,2,,,0,999,2,1,1,10942387.24,27,1,100,6,2,,40,216,2,0,121,1,40,1,,7,0,720,0,360,0,60,0
1,2013,2.01311E+13,2,26,4,6,1,,,0,999,1,1,1,6013885.642,39,1,110,4,4,,11,102,2,0,134,1,42,99,,4,21,565,299,355,0,80,40
1,2013,2.01311E+13,3,12,5,12,1,,,0,999,1,1,1,9702058.187,72,2,100,3,3,,21,112,2,99,9999,99,9999,99,,8,70,645,0,350,0,0,0
1,2013,2.01311E+13,2,27,6,15,3,,,1,5,2,1,1,2208536.337,41,1,100,1,2,,32,214,2,0,150,1,40,1,,8,135,620,0,485,0,0,0
1,2013,2.01311E+13,4,6,7,7,2,,,0,999,2,1,1,4042326.586,65,1,100,1,4,,21,112,2,0,131,2,20,0,,5,140,685,90,180,0,160,0
1,2013,2.01311E+13,3,12,0,7,2,,,0,999,2,1,1,9911502.999,29,2,100,6,3,,40,318,2,0,125,1,40,99,,8,20,720,0,520,0,0,0
1,2013,2.01311E+13,1,34,4,7,2,,,0,999,2,1,1,6727108.187,55,1,100,4,5,,30,214,1,99,9999,99,9999,99,,7,90,540,0,810,0,0,0
1,2013,2.01311E+13,2,26,3,15,1,,,0,999,1,1,1,1591615.837,36,1,100,6,2,,30,215,2,0,120,1,60,99,,7,110,610,0,0,130,50,0
1,2013,2.01311E+13,3,48,7,4,2,,,1,4,1,1,1,6097053.988,29,2,110,6,1,,32,214,2,0,130,1,35,99,,6,60,628,0,663,0,62,0
1,2013,2.01311E+13,3,37,0,15,3,,,1,17,2,1,1,5034832.763,17,1,100,6,1,,16,111,2,0,133,1,35,99,,6,30,390,0,90,730,200,0
1,2013,2.01311E+13,4,6,7,1,2,,,1,15,1,1,1,1648446.226,51,2,131,5,3,,41,319,2,0,140,2,30,99,,5,150,550,0,0,0,60,0
1,2013,2.01311E+13,3,1,0,2,1,,,0,999,1,1,1,9569641.918,33,1,100,4,5,,16,111,2,99,9999,99,9999,99,,5,5,735,0,462,0,46,0
1,2013,2.01311E+13,3,48,6,13,6,,,1,5,2,1,1,19433539.28,39,2,110,1,3,,40,216,2,0,127,1,40,1,,8,128,280,0,430,0,62,465
1,2013,2.01311E+13,3,1,3,7,1,,,0,999,1,1,1,3049380.352,66,1,100,3,3,,21,112,2,99,9999,99,9999,99,,8,20,540,0,437,0,60,0
1,2013,2.01311E+13,4,41,5,13,1,,,0,999,1,1,1,1841312.53,66,2,100,4,2,,42,320,1,99,9999,99,9999,99,,7,60,475,0,295,0,80,0
1,2013,2.01311E+13,2,27,6,15,4,,,1,10,2,1,1,5277353.519,37,2,100,1,3,,32,214,2,0,134,1,50,1,,4,75,615,0,85,0,132,15
1,2013,2.01311E+13,3,48,7,12,1,,,0,999,1,1,1,2078769.82,28,2,100,6,2,,41,318,2,99,9999,99,9999,99,,7,120,595,0,280,0,95,0
1,2013,2.01311E+13,2,17,0,13,3,,,0,999,3,1,1,15561056.53,58,1,100,1,2,,21,112,2,99,9999,99,9999,0,,6,40,435,0,365,0,0,0
1,2013,2.01311E+13,2,39,4,11,2,,,0,999,2,1,1,12249497.25,46,1,110,4,3,,17,112,2,0,180,1,40,99,,7,60,460,0,300,0,75,490
1,2013,2.01311E+13,2,26,6,16,5,,,1,0,2,1,1,3836564.362,34,2,100,1,1,,41,318,2,0,125,2,9995,1,,10,135,555,0,225,0,25,120
1,2013,2.01311E+13,3,51,2,9,1,,,0,999,1,1,1,3005059.361,62,2,110,4,3,,30,214,2,99,9999,99,9999,99,,6,30,600,0,505,60,61,0
1,2013,2.01311E+13,1,36,7,15,6,,,1,11,4,1,1,19878537.53,54,1,110,1,99,,30,213,2,0,180,1,40,1,,999,45,495,0,180,0,185,445
1,2013,2.01311E+13,3,37,0,7,1,,,0,999,1,1,1,4306061.649,85,2,100,3,2,,30,213,2,99,9999,99,9999,99,,8,105,735,120,480,0,0,0
1,2013,2.01311E+13,4,6,5,13,4,,,1,2,3,1,1,11146079.05,58,2,131,1,99,,40,216,2,0,190,1,40,1,,999,10,440,0,345,0,30,570
1,2013,2.01311E+13,3,51,5,8,1,,,0,999,1,1,1,2470915.454,72,2,131,3,4,,20,111,2,0,140,2,19,99,,10,45,360,95,510,0,0,0
1,2013,2.01311E+13,2,27,6,12,3,,,0,999,3,1,1,7831876.168,78,1,100,6,1,,21,112,1,0,132,1,77,99,,8,10,495,0,100,0,145,690
1,2013,2.01311E+13,2,27,6,12,5,,,1,6,2,1,1,2719729.118,36,1,100,1,2,,32,214,2,0,190,1,45,1,,10,20,600,0,210,0,85,425
1,2013,2.01311E+13,1,36,7,7,2,,,0,999,2,1,1,11178641.74,85,2,100,1,5,,21,112,2,99,9999,99,9999,0,,8,180,600,0,390,0,0,0
1,2013,2.01311E+13,3,45,5,9,2,,,0,999,2,1,1,4927722.343,58,1,110,1,3,,20,111,2,1,131,1,60,1,,10,140,600,150,0,0,80,0
1,2013,2.01311E+13,3,48,7,6,1,,,0,999,1,1,1,3414046.355,66,1,100,4,5,,16,111,2,99,9999,99,9999,99,,7,30,660,0,394,90,16,0
1,2013,2.01311E+13,1,25,6,7,1,,,0,999,1,1,1,6932450.37,76,2,100,3,2,,21,112,2,99,9999,99,9999,99,,5,60,510,0,295,0,50,0
1,2013,2.01311E+13,2,26,6,10,6,,,1,16,5,1,1,9500611.99,25,2,100,6,3,,40,318,2,0,127,2,5,99,,4,10,820,0,25,0,30,0
1,2013,2.01311E+13,2,31,0,13,3,,,1,9,2,1,1,25774597.32,27,1,100,1,2,,21,112,2,0,110,2,10,1,,8,45,630,0,469,0,6,185
1,2013,2.01311E+13,2,27,6,9,1,,,0,999,1,1,1,4279474.571,32,2,110,6,3,,30,215,2,0,111,1,40,99,,7,50,480,0,260,0,45,540
1,2013,2.01311E+13,3,48,6,13,4,,,1,3,2,1,1,12013663.73,30,1,100,1,3,,31,216,2,0,127,1,60,1,,10,85,480,0,175,0,80,615
1,2013,2.01311E+13,1,42,7,5,1,,,0,999,1,1,1,2341137.308,54,1,100,6,1,,30,214,2,0,190,1,37,99,,7,30,545,0,730,0,120,0
1,2013,2.01311E+13,4,4,6,13,2,,,0,999,2,1,1,11813651.61,52,1,100,4,1,,30,213,1,99,9999,99,9999,99,,10,30,510,0,390,0,60,0
1,2013,2.01311E+13,3,13,0,1,4,,,1,1,2,1,1,2393569.648,29,2,110,2,4,,30,214,2,99,9999,99,9999,1,,5,152,638,120,195,0,110,45
1,2013,2.01311E+13,4,53,6,16,6,,,1,3,2,1,1,2215898.483,43,1,100,1,99,,40,216,2,0,140,1,50,1,,999,210,630,0,180,0,50,0
1,2013,2.01311E+13,3,13,6,5,3,,,1,10,1,1,1,2355569.886,53,2,100,6,1,,12,105,2,0,132,2,30,99,,6,60,557,50,178,0,10,510
1,2013,2.01311E+13,4,15,4,16,4,,,1,12,2,1,1,15027935.68,16,1,131,6,1,,16,111,2,99,9999,99,9999,99,,8,130,410,0,138,158,145,0
1,2013,2.01311E+13,4,53,3,2,1,,,0,999,1,1,1,3543300.762,61,2,100,4,4,,40,318,2,99,9999,99,9999,99,,8,40,591,0,723,0,0,0
1,2013,2.01311E+13,2,39,5,14,5,,,1,11,2,1,1,4781838.661,50,1,100,1,5,,30,112,2,0,120,1,42,1,,4,30,450,0,435,0,240,0
1,2013,2.01311E+13,2,19,2,14,2,,,0,999,2,1,1,7761773.343,59,2,100,1,4,,41,317,2,0,125,2,20,1,,4,30,565,0,175,0,40,0
1,2013,2.01311E+13,3,37,4,15,3,,,0,999,3,1,1,17768682.83,80,2,100,6,2,,41,318,2,99,9999,99,9999,99,,9,75,847,15,135,0,36,0
1,2013,2.01311E+13,4,6,7,7,1,,,0,999,1,1,1,3186423.85,80,2,100,3,2,,11,102,2,99,9999,99,9999,99,,10,160,340,90,180,0,55,0
1,2013,2.01311E+13,4,8,0,13,2,,,0,999,2,1,1,21667395.8,57,1,100,1,2,,21,112,2,1,170,1,65,1,,8,60,315,0,0,0,50,955
1,2013,2.01311E+13,3,5,4,11,2,,,0,999,2,1,1,8742750.855,20,1,100,6,3,,30,112,2,0,150,1,40,99,,8,30,700,0,585,0,25,0
1,2013,2.01311E+13,3,47,0,13,2,,,0,999,2,1,1,8800716.712,46,2,100,1,4,,31,213,2,0,140,1,50,0,,8,120,525,0,180,0,52,0
1,2013,2.01311E+13,4,6,6,13,1,,,0,999,1,1,1,1185080.383,74,2,100,6,3,,41,318,2,99,9999,99,9999,99,,10,10,450,0,815,0,0,0
1,2013,2.01311E+13,1,36,7,8,4,,,0,999,2,1,1,9484853.545,30,1,100,6,3,,17,112,2,0,200,1,40,99,,8,15,920,0,30,30,40,0
1,2013,2.01311E+13,3,24,6,16,2,,,0,999,2,1,1,16422949.36,55,2,100,1,3,,41,319,2,0,125,1,9995,1,,7,100,471,0,61,0,35,637
1,2013,2.01311E+13,2,20,4,7,3,,,1,6,1,1,1,1356340.702,26,2,100,4,1,,30,213,2,0,130,1,40,99,,8,70,650,0,260,0,40,0
1,2013,2.01311E+13,3,12,3,1,5,,,1,0,2,1,1,9023438.513,34,2,100,1,2,,40,216,2,99,9999,99,9999,0,,7,80,587,0,35,0,38,0
1,2013,2.01311E+13,3,51,6,9,1,,,0,999,1,1,1,1266933.204,39,2,110,4,2,,40,216,2,0,126,1,42,99,,4,70,750,0,459,0,40,0
1,2013,2.01311E+13,3,51,0,7,1,,,0,999,1,1,1,4251679.943,31,2,110,4,3,,30,214,2,0,127,1,36,99,,8,30,233,0,242,0,58,635
1,2013,2.01311E+13,4,6,5,14,2,,,0,999,2,1,1,4066607.47,40,2,100,1,5,,30,216,2,0,110,1,40,1,,7,135,590,0,345,0,85,0
1,2013,2.01311E+13,3,21,3,7,4,,,1,7,3,1,1,6755363.212,19,1,100,6,3,,30,112,2,1,170,1,75,99,,6,30,295,0,30,0,70,1015
1,2013,2.01311E+13,2,18,5,13,3,,,1,6,2,1,1,3483681.105,39,1,100,4,2,,40,216,2,0,121,1,45,0,,7,110,530,0,120,0,60,610
1,2013,2.01311E+13,2,17,0,7,2,,,1,16,1,1,1,9302460.829,16,1,100,6,2,,15,110,99,99,9999,99,9999,99,,8,45,505,0,205,210,52,0
1,2013,2.01311E+13,3,13,2,14,1,,,0,999,1,1,1,3723649.379,54,1,110,2,1,,31,214,1,0,180,1,40,99,,9,10,460,0,325,0,43,582
1,2013,2.01311E+13,3,40,4,5,1,,,0,999,1,1,1,6860335.325,67,2,201,3,99,,15,110,2,99,9999,99,9999,99,,999,15,624,35,437,0,85,0
1,2013,2.01311E+13,1,42,7,16,6,,,1,12,5,1,1,12749633.73,24,1,100,6,1,,40,216,2,0,122,1,40,99,,7,30,540,0,270,360,120,0
1,2013,2.01311E+13,1,36,0,11,3,,,1,14,1,1,1,6592668.353,54,2,100,3,3,,13,107,2,99,9999,99,9999,99,,8,160,540,120,285,0,140,0
1,2013,2.01311E+13,3,1,0,4,1,,,0,999,1,1,1,8399686.547,66,2,110,4,99,,15,110,2,99,9999,99,9999,99,,999,0,558,0,397,0,70,0
1,2013,2.01311E+13,2,20,0,16,2,,,0,999,2,1,1,16423430.05,57,1,100,1,1,,41,319,2,1,125,1,60,1,,9,0,613,0,20,0,205,540
1,2013,2.01311E+13,3,45,0,6,2,,,0,999,2,1,1,10748854.22,34,2,110,1,99,,17,112,2,0,140,1,40,1,,999,30,585,0,150,0,100,450
1,2013,2.01311E+13,3,21,5,14,2,,,0,999,2,1,1,5479645.766,57,1,100,1,3,,40,318,2,99,9999,99,9999,1,,8,30,754,0,609,0,0,0
1,2013,2.01311E+13,2,17,7,15,2,,,0,999,2,1,1,13490179.39,62,1,100,1,3,,40,317,2,1,125,1,75,0,,8,165,480,0,90,0,60,630
1,2013,2.01311E+13,3,5,3,11,5,,,1,15,4,1,1,40851126.23,19,2,100,6,1,,15,110,99,99,9999,99,9999,99,,5,60,880,0,360,0,68,0
1,2013,2.01311E+13,3,51,5,7,1,,,0,999,1,1,1,4536280.031,62,2,110,3,3,,13,107,2,0,133,1,40,99,,10,70,315,0,495,0,80,480
1,2013,2.01311E+13,4,35,0,9,3,,,0,999,3,1,1,11712852.17,67,2,100,1,2,,21,112,2,99,9999,99,9999,1,,10,120,660,0,230,0,110,0
1,2013,2.01311E+13,1,36,3,12,5,,,1,6,2,1,1,2504009.014,40,1,100,1,2,,40,318,2,0,110,1,40,1,,6,135,630,0,405,0,20,0
1,2013,2.01311E+13,2,39,5,4,2,,,0,999,2,1,1,4994987.475,72,1,110,1,99,,16,111,2,99,9999,99,9999,0,,999,2,630,185,488,0,30,0
1,2013,2.01311E+13,4,30,2,15,5,,,1,12,2,1,1,18224982.93,39,1,100,1,3,,21,112,2,0,120,1,40,1,,7,60,445,0,70,25,40,660
1,2013,2.01311E+13,3,37,3,8,2,,,0,999,2,1,1,17423300.3,63,1,100,3,99,,12,105,2,99,9999,99,9999,99,,999,15,0,0,465,0,915,0
1,2013,2.01311E+13,4,4,6,9,4,,,1,11,2,1,1,10656511.83,39,2,100,1,4,,14,109,2,0,110,1,40,0,,8,30,516,0,60,60,37,552
1,2013,2.01311E+13,3,48,3,8,2,,,0,999,2,1,1,4524962.538,64,2,100,4,3,,21,112,2,0,132,1,35,0,,2,30,570,0,630,0,130,0
